34.6,16.0,26.3,15.3,28.3,18.8,33.0,40.2
34.7,23.5,29.9,10.4,31.3,20.6,22.7,42.7
28.7,21.6,27.7,16.5,22.8,26.3,25.7,43.0
43.4,11.0,32.7,18.0,29.6,20.0,28.9,20.4
25.5,25.0,32.0,17.0,30.9,30.5,49.0,19.8
32.7,11.2,41.0,15.2,29.3,20.0,33.7,31.0
37.0,29.4,27.0,9.3,25.8,24.2,35.7,16.7
30.9,24.7,30.3,7.1,36.7,8.0,38.0,7.2
26.3,19.8,53.0,3.1,17.0,8.2,27.8,22.8
45.5,7.1,33.3,5.1,16.5,4.0,45.5,16.0
35.0,14.0,24.0,13.0,42.2,7.0,17.8,33.7
34.7,8.8,31.3,8.9,22.7,20.0,51.0,6.2
42.6,23.5,27.9,5.9,11.0,6.0,52.6,11.2
27.4,6.1,20.2,3.1,20.6,40.6,26.7,20.6
19.0,31.3,28.9,6.0,29.7,21.8,21.2,19.1
21.4,43.4,18.2,7.1,20.2,5.0,19.8,48.0
15.3,8.1,37.6,6.9,44.1,13.6,48.0,8.9
25.5,9.9,27.8,14.1,50.0,7.4,35.0,5.9
48.0,14.6,24.0,6.0,34.0,5.1,33.0,9.0
40.4,4.0,25.3,29.3,30.7,9.2,27.7,6.1
39.0,20.4,20.2,44.0,15.2,4.1,20.0,14.0
